Date,Address,City,State,FirstDraw,ThreeMin,FiveMin,Latitude,Longitude,Accuracy_S,Accuracy_T
1/16/2019,1700 W Balmoral Ave,Chicago,Il,5,3,3,41.97963400000,-87.67216900000,1.00000000000,range_interpolation
4/5/2018,1700 W. Julian St.,Chicago,Il,6,3,2,41.90817900000,-87.67006800000,1.00000000000,range_interpolation
11/18/2018,1700 N. Kedvale Ave.,Chicago,Il,5,7,2,41.91177900000,-87.73038600000,1.00000000000,rooftop
7/23/2018,1700 N. Keeler Ave.,Chicago,Il,3,2,2,41.91177200000,-87.73163200000,1.00000000000,rooftop
1/4/2019,1700 W Edmaire St,Chicago,Il,2,4,1,41.68610900000,-87.66388500000,1.00000000000,rooftop
8/19/2018,1700 W Leland Ave.,Chicago,Il,1,1,1,41.96688400000,-87.67097100000,1.00000000000,range_interpolation
2/1/2018,1700 W. 89th St.,Chicago,Il,2,1,1,41.73193500000,-87.66538600000,1.00000000000,range_interpolation
7/8/2018,1700 W. Irving Park Rd.,Chicago,Il,1,1,1,41.95425600000,-87.67144300000,1.00000000000,range_interpolation
6/19/2018,1700 W. Irving Park Rd.,Chicago,Il,1,1,1,41.95425600000,-87.67144300000,1.00000000000,range_interpolation
5/24/2016,1700 N. Talman Ave.,Chicago,Il,1,1,1,41.91221000000,-87.69373400000,1.00000000000,rooftop
9/4/2018,1700 N. Paulina St.,Chicago,Il,1,1,1,41.91386000000,-87.67057400000,1.00000000000,rooftop
6/22/2018,1700 N. Paulina St.,Chicago,Il,1,1,1,41.91386000000,-87.67057400000,1.00000000000,rooftop
9/11/2016,1700 W. 100th St.,Chicago,Il,1,6,2,41.71235100000,-87.66504500000,1.00000000000,rooftop
8/14/2016,1700 W. 105th Pl.,Chicago,Il,1,3,1,41.70186000000,-87.66460000000,1.00000000000,range_interpolation
9/30/2016,1700 W. Berwyn Ave.,Chicago,Il,2,4,3,41.97781100000,-87.67212200000,1.00000000000,range_interpolation
7/21/2016,1700 W. Gregory St.,Chicago,Il,1,1,1,41.98237300000,-87.67224200000,1.00000000000,range_interpolation
8/14/2016,1700 W. Pratt Blvd.,Chicago,Il,1,1,1,42.00518100000,-87.67309800000,1.00000000000,range_interpolation
2/24/2019,1700 W Rascher Ave,Chicago,Il,4,4,3,41.98054700000,-87.67219000000,1.00000000000,range_interpolation
8/29/2018,1700 N. North Park Ave.,Chicago,Il,0,0,0,41.91312400000,-87.63703200000,1.00000000000,rooftop
7/18/2017,1700 N. Sawyer Ave.,Chicago,Il,2,2,2,41.91206800000,-87.70849400000,1.00000000000,range_interpolation
12/17/2018,1700 W. Barry Ave.,Chicago,Il,2,8,6,41.93810800000,-87.67121800000,1.00000000000,rooftop
11/4/2016,1700 E. 85th Pl.,Chicago,Il,2,1,1,41.73995800000,-87.58257900000,1.00000000000,rooftop
7/9/2018,1700 N. Bissell St.,Chicago,Il,1,1,1,41.91269600000,-87.65081000000,1.00000000000,rooftop
7/30/2018,1700 N. Mohawk St.,Chicago,Il,1,1,1,41.91297500000,-87.64261100000,1.00000000000,rooftop
3/10/2019,1700 W Beverly Glen Pkwy,Chicago,Il,2,1,1,41.71302500000,-87.66511100000,1.00000000000,range_interpolation
8/9/2018,1700 N. Clybourn Ave.,Chicago,Il,1,1,1,41.91193600000,-87.65073500000,1.00000000000,range_interpolation
4/15/2018,1700 N. Fern Ct.,Chicago,Il,1,1,1,41.91302200000,-87.63935200000,1.00000000000,range_interpolation
9/19/2018,1700 N. Richmond St.,Chicago,Il,1,1,1,41.91244700000,-87.70049600000,1.00000000000,rooftop
8/5/2018,1700 W. Rascher Ave.,Chicago,Il,1,1,1,41.98054700000,-87.67219000000,1.00000000000,range_interpolation
5/19/2016,1700 N. Moody Ave.,Chicago,Il,9,6,6,41.91117200000,-87.77928700000,1.00000000000,rooftop
9/14/2016,1700 N. Newland Ave.,Chicago,Il,4,5,4,41.91094600000,-87.79907800000,0.90000000000,rooftop
4/24/2018,1700 W Augusta Blvd,Chicago,Il,1,1,1,41.89990100000,-87.67000900000,1.00000000000,rooftop
2/27/2019,1700 W Garfield Blvd,Chicago,Il,1,1,1,41.79428300000,-87.66724900000,1.00000000000,rooftop
7/7/2018,1700 W North Ave,Chicago,Il,4,2,2,41.91080800000,-87.67030300000,1.00000000000,rooftop
8/21/2018,1700 W. Division St.,Chicago,Il,4,1,1,41.90357900000,-87.67062100000,1.00000000000,rooftop
1/17/2019,1700 W. Gregory St.,Chicago,Il,1,1,1,41.98237300000,-87.67224200000,1.00000000000,range_interpolation
11/12/2018,1700 W. Superior St.,Chicago,Il,1,1,1,41.89537500000,-87.66986800000,1.00000000000,rooftop
11/26/2018,1700 N. Hoyne Ave.,Chicago,Il,1,1,1,41.91240500000,-87.67995500000,1.00000000000,range_interpolation
7/13/2018,1700 N. Orleans St.,Chicago,Il,1,1,1,41.91299100000,-87.63742500000,1.00000000000,range_interpolation
6/6/2016,1700 W. Jarvis Ave.,Chicago,Il,2,4,3,42.01618400000,-87.67273000000,1.00000000000,rooftop
11/22/2018,1700 W. Farragut Ave.,Chicago,Il,5,7,4,41.97731400000,-87.67235700000,1.00000000000,rooftop
3/1/2017,1700 W. Fletcher St.,Chicago,Il,1,1,1,41.93860200000,-87.67106700000,1.00000000000,range_interpolation
2/25/2019,1700 W Wabansia Ave,Chicago,Il,1,1,1,41.91262900000,-87.67035900000,1.00000000000,rooftop
6/8/2016,1700 N. Meade Ave.,Chicago,Il,2,4,1,41.91118700000,-87.77807300000,1.00000000000,rooftop
2/16/2017,1700 N. Cleveland Ave.,Chicago,Il,1,1,1,41.91350400000,-87.64115000000,1.00000000000,range_interpolation
8/4/2018,1700 N. Leavitt St.,Chicago,Il,1,1,1,41.91280200000,-87.68239400000,1.00000000000,range_interpolation
6/16/2018,1700 N. New England Ave.,Chicago,Il,4,6,8,41.91094200000,-87.79762400000,0.90000000000,rooftop
7/16/2018,1700 W. Byron St.,Chicago,Il,1,1,1,41.95228300000,-87.67143500000,1.00000000000,range_interpolation
2/11/2019,1700 N Meade Ave,Chicago,Il,3,2,3,41.91118700000,-87.77807300000,1.00000000000,rooftop
6/20/2016,1700 W. 105th St.,Chicago,Il,11,10,1,41.70325000000,-87.66486700000,1.00000000000,rooftop
7/1/2018,1700 N Lawndale Ave,Chicago,Il,4,12,3,41.91194000000,-87.71904800000,1.00000000000,range_interpolation
8/22/2018,1700 N. Hermitage Ave.,Chicago,Il,1,1,1,41.91255200000,-87.67139600000,1.00000000000,range_interpolation
2/19/2016,1700 W. Henderson St.*,Chicago,Il,2,1,1,41.94224400000,-87.67116700000,1.00000000000,range_interpolation
3/26/2016,1700 W. Henderson St.,Chicago,Il,1,1,1,41.94224400000,-87.67116700000,1.00000000000,range_interpolation
1/29/2019,1700 W. 105th Pl.,Chicago,Il,1,1,1,41.70186000000,-87.66460000000,1.00000000000,range_interpolation
9/23/2016,1700 W. Melrose St.,Chicago,Il,6,8,7,41.94084200000,-87.67129800000,1.00000000000,rooftop
1/18/2019,1700 N. Hermitage Ave.,Chicago,Il,3,2,2,41.91255200000,-87.67139600000,1.00000000000,range_interpolation
10/1/2018,1700 N. Normandy Ave.,Chicago,Il,2,3,2,41.91100700000,-87.79276100000,0.90000000000,rooftop
7/16/2018,1700 N. Oak Park Ave.,Chicago,Il,5,4,4,41.88531000000,-87.62213000000,0.33000000000,place
11/11/2016,1700 W. Newport Ave.,Chicago,Il,2,2,2,41.94405900000,-87.67182400000,1.00000000000,range_interpolation
2/8/2019,1700 N. Troy St.,Chicago,Il,1,1,1,41.91211200000,-87.70601500000,1.00000000000,rooftop
9/26/2018,1700 N. Wood St.,Chicago,Il,1,1,1,41.91253200000,-87.67261900000,1.00000000000,range_interpolation
1/31/2019,1700 N Latrobe Ave,Chicago,Il,4,2,2,41.91145200000,-87.75731100000,1.00000000000,rooftop
12/1/2018,1700 N. Talman Ave.,Chicago,Il,1,1,1,41.91221000000,-87.69373400000,1.00000000000,rooftop
9/22/2016,1700 W. Granville Ave.,Chicago,Il,5,6,5,41.99459000000,-87.67209600000,1.00000000000,rooftop
7/17/2017,100 E. Delaware Pl.,Chicago,Il,1,1,1,41.89933400000,-87.62585200000,1.00000000000,range_interpolation
6/28/2016,100 N. Lamon Ave.,Chicago,Il,3,3,2,41.88193300000,-87.74777200000,1.00000000000,range_interpolation
10/11/2016,1700 E. 87th Pl.,Chicago,Il,2,5,1,41.73632900000,-87.58255500000,1.00000000000,rooftop
1/8/2019,1700 N. Wolcott Ave.,Chicago,Il,1,1,1,41.91249500000,-87.67507100000,1.00000000000,range_interpolation
7/12/2018,1700 W. Columbia Ave.,Chicago,Il,5,4,4,42.00423700000,-87.67399700000,1.00000000000,range_interpolation
7/30/2018,1700 W. School St.,Chicago,Il,2,9,2,41.94175100000,-87.67132000000,1.00000000000,rooftop
11/27/2018,1700 N. Nagle Ave.,Chicago,Il,4,11,3,41.91106200000,-87.78708200000,0.90000000000,rooftop
6/17/2018,1700 N. Western Ave.,Chicago,Il,1,1,1,41.91225500000,-87.68765800000,1.00000000000,rooftop
1/25/2019,1700 N Central Park Ave Ave,Chicago,Il,1,1,1,41.91132400000,-87.76591800000,1.00000000000,rooftop
8/21/2018,1700 E. 73rd St.,Chicago,Il,1,2,1,41.76266100000,-87.58340600000,1.00000000000,rooftop
2/5/2019,1700 N. Neva Ave.,Chicago,Il,2,2,1,41.91087200000,-87.80453300000,0.90000000000,rooftop
8/30/2016,1700 N. Hermitage Ave.,Chicago,Il,1,1,1,41.91255200000,-87.67139600000,1.00000000000,range_interpolation
2/19/2019,1700 N Newland Ave,Chicago,Il,3,3,1,41.91094600000,-87.79907800000,0.90000000000,rooftop
5/3/2017,1700 W. Wellington Ave.,Chicago,Il,1,1,1,41.93628400000,-87.67113800000,1.00000000000,rooftop
10/1/2016,1700 N. Wood St.,Chicago,Il,1,1,1,41.91253200000,-87.67261900000,1.00000000000,range_interpolation
6/20/2018,1700 W. Columbia Ave.,Chicago,Il,4,5,2,42.00423700000,-87.67399700000,1.00000000000,range_interpolation
12/27/2018,1700 W. 96th St.,Chicago,Il,2,12,2,41.71924400000,-87.66625900000,1.00000000000,range_interpolation
7/1/2016,1700 N. Natchez Ave.,Chicago,Il,2,2,1,41.91107700000,-87.78879700000,0.90000000000,rooftop
6/27/2018,1700 W. 35th St.,Chicago,Il,1,1,1,41.83074000000,-87.66817300000,1.00000000000,rooftop
7/13/2018,1700 N. Kedzie Ave.,Chicago,Il,1,1,1,41.91221200000,-87.70716400000,0.80000000000,nearest_rooftop_match
5/31/2018,100 N. Harbor Dr.,Chicago,Il,1,1,1,41.88596500000,-87.61574600000,1.00000000000,range_interpolation
6/24/2018,1700 N. Wells St.,Chicago,Il,4,1,1,41.91326000000,-87.63507900000,1.00000000000,rooftop
9/4/2018,1700 N. Wells St.,Chicago,Il,2,1,1,41.91326000000,-87.63507900000,1.00000000000,rooftop
2/10/2019,1700 N. Sedgwick St.,Chicago,Il,1,1,1,41.91302100000,-87.63896500000,1.00000000000,rooftop
5/10/2017,1700 W. Granville Ave.,Chicago,Il,3,4,3,41.99459000000,-87.67209600000,1.00000000000,rooftop
12/15/2018,1700 W. Altgeld St.,Chicago,Il,1,1,1,41.92767700000,-87.67052800000,1.00000000000,range_interpolation
9/29/2016,1700 W. 97th St.,Chicago,Il,1,1,1,41.71794700000,-87.66460400000,1.00000000000,range_interpolation
8/27/2018,1700 W. Granville Ave.,Chicago,Il,1,1,1,41.99459000000,-87.67209600000,1.00000000000,rooftop
1/15/2019,1700 W. Thorndale Ave.,Chicago,Il,1,1,1,41.98823900000,-87.67156300000,1.00000000000,range_interpolation
12/10/2018,1700 W. Altgeld St.,Chicago,Il,1,1,1,41.92767700000,-87.67052800000,1.00000000000,range_interpolation
10/31/2016,1800 N. Dayton St.,Chicago,Il,1,1,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
8/18/2018,1800 N. Fremont St.,Chicago,Il,3,1,1,41.91403400000,-87.65114900000,1.00000000000,rooftop
11/21/2018,1800 N. Luna Ave.,Chicago,Il,2,2,2,41.91317800000,-87.76471600000,1.00000000000,rooftop
8/4/2018,1800 N. Washtenaw Ave.,Chicago,Il,1,1,1,41.91400400000,-87.69501000000,1.00000000000,rooftop
8/14/2018,1800 W Farwell Ave.,Chicago,Il,1,1,1,42.00687100000,-87.67593900000,1.00000000000,rooftop
11/14/2018,1800 W. Diversey Pkwy.,Chicago,Il,1,1,1,41.93322000000,-87.67368900000,1.00000000000,rooftop
3/10/2019,1800 W. Roscoe St.,Chicago,Il,1,1,1,41.94300900000,-87.67467300000,1.00000000000,rooftop
1/5/2019,1800 W. Roscoe St.,Chicago,Il,1,1,1,41.94300900000,-87.67467300000,1.00000000000,rooftop
10/17/2018,1800 W. West Roscoe St.,Chicago,Il,1,1,1,41.88531000000,-87.62213000000,0.33000000000,place
4/30/2018,1800 S. Hamlin Ave.,Chicago,Il,2,3,1,41.85693800000,-87.72033100000,1.00000000000,rooftop
9/26/2016,1800 W. Diversey Pkwy.,Chicago,Il,1,1,1,41.93322000000,-87.67368900000,1.00000000000,rooftop
9/20/2018,1800 W. Roscoe St.,Chicago,Il,1,1,1,41.94300900000,-87.67467300000,1.00000000000,rooftop
8/12/2018,1800 W. Touhy Ave.,Chicago,Il,1,1,1,42.01246600000,-87.67567700000,1.00000000000,range_interpolation
12/1/2016,1800 N. Sedgwick St.,Chicago,Il,3,2,1,41.91495800000,-87.63423700000,1.00000000000,rooftop
1/19/2019,1800 N Talman Ave,Chicago,Il,1,1,1,41.91402600000,-87.69378700000,1.00000000000,rooftop
12/31/2018,1800 N. Leavitt St.,Chicago,Il,1,1,1,41.91448800000,-87.68269300000,1.00000000000,rooftop
8/9/2017,1800 N. Dayton St.,Chicago,Il,1,1,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
7/23/2018,1800 W. Superior St.,Chicago,Il,1,1,1,41.89533700000,-87.67232600000,1.00000000000,rooftop
1/18/2017,1800 E. 72nd St.,Chicago,Il,1,1,1,41.76457500000,-87.58107400000,1.00000000000,rooftop
10/23/2017,1800 N Lincoln Park W,Chicago,Il,1,1,1,41.91493300000,-87.63626000000,1.00000000000,range_interpolation
8/13/2018,1800 W. Argyle St.,Chicago,Il,1,1,1,41.97231700000,-87.67485200000,1.00000000000,range_interpolation
10/31/2016,1800 N. Dayton St.,Chicago,Il,1,1,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
8/2/2016,1800 W. Cullerton St.,Chicago,Il,1,1,1,41.85525800000,-87.67119900000,1.00000000000,rooftop
12/4/2016,1800 W. Diversey Pkwy.,Chicago,Il,1,1,1,41.93322000000,-87.67368900000,1.00000000000,rooftop
4/17/2018,1800 N. Washtenaw Ave.,Chicago,Il,1,1,1,41.91400400000,-87.69501000000,1.00000000000,rooftop
5/19/2018,1800 W. Augusta Blvd.,Chicago,Il,4,2,2,41.89948300000,-87.67228100000,1.00000000000,range_interpolation
9/23/2018,1800 W. Chicago Ave.,Chicago,Il,1,1,1,41.89627500000,-87.67234900000,1.00000000000,rooftop
3/7/2019,1800 N New England Ave,Chicago,Il,2,1,1,41.91276700000,-87.79768000000,0.90000000000,rooftop
2/10/2019,1800 N Newcastle Ave,Chicago,Il,5,6,4,41.91278100000,-87.79646000000,0.90000000000,rooftop
11/3/2016,1800 N. Dayton St.,Chicago,Il,1,1,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
6/12/2018,1800 N. Mozart St.,Chicago,Il,1,1,1,41.91403500000,-87.69843500000,1.00000000000,rooftop
2/11/2019,1800 W Eddy St,Chicago,Il,1,1,1,41.94584700000,-87.67400300000,1.00000000000,range_interpolation
6/25/2018,1800 W. Wabansia Ave.,Chicago,Il,6,3,3,41.91259800000,-87.67279900000,1.00000000000,rooftop
10/3/2018,1800 W Chase Ave.,Chicago,Il,1,2,2,42.01359500000,-87.67604000000,1.00000000000,range_interpolation
8/29/2018,1800 S. Calumet Ave.,Chicago,Il,1,1,1,41.85770000000,-87.61973400000,1.00000000000,rooftop
8/7/2016,1800 W. Thomas St.,Chicago,Il,1,1,1,41.90130100000,-87.67233300000,1.00000000000,range_interpolation
8/14/2016,1800 N. Fairfield Ave.,Chicago,Il,1,1,1,41.91405400000,-87.69632200000,1.00000000000,rooftop
11/15/2016,1800 N Dayton St,Chicago,Il,5,44,26,41.91458200000,-87.64994500000,1.00000000000,rooftop
12/30/2016,1800 N Dayton St,Chicago,Il,0,0,0,41.91458200000,-87.64994500000,1.00000000000,rooftop
3/16/2018,1800 S. Carpenter St.,Chicago,Il,3,1,1,41.85787600000,-87.65352200000,1.00000000000,rooftop
5/14/2018,1800 N Burling St,Chicago,Il,1,1,1,41.91399600000,-87.64715700000,1.00000000000,range_interpolation
2/25/2019,1800 N Mayfield Ave,Chicago,Il,2,3,2,41.91307000000,-87.77320900000,1.00000000000,rooftop
2/25/2019,1800 N Mayfield Ave,Chicago,Il,2,6,1,41.91307000000,-87.77320900000,1.00000000000,rooftop
10/28/2016,1800 N. Dayton St.,Chicago,Il,1,1,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
6/25/2018,1800 W. North Ave.,Chicago,Il,1,1,1,41.91076100000,-87.67293600000,1.00000000000,rooftop
2/12/2017,1800 N Dayton St,Chicago,Il,8,15,9,41.91458200000,-87.64994500000,1.00000000000,rooftop
3/25/2017,1800 N Dayton St,Chicago,Il,0,0,0,41.91458200000,-87.64994500000,1.00000000000,rooftop
8/30/2018,1800 N. Sedgwick St.,Chicago,Il,2,3,2,41.91495800000,-87.63423700000,1.00000000000,rooftop
9/3/2018,1800 W. Berwyn Ave.,Chicago,Il,1,1,1,41.97776000000,-87.67527000000,1.00000000000,range_interpolation
2/28/2019,1800 N Kildare Ave,Chicago,Il,4,11,1,41.91363400000,-87.73438700000,1.00000000000,rooftop
1/1/2017,1800 N. Dayton St.,Chicago,Il,5,14,6,41.91458200000,-87.64994500000,1.00000000000,rooftop
5/29/2018,1800 W. Armitage Ave.,Chicago,Il,1,1,1,41.91811100000,-87.67303000000,1.00000000000,rooftop
11/6/2016,1800 W. School St.,Chicago,Il,1,1,1,41.94168900000,-87.67412400000,1.00000000000,rooftop
9/19/2016,1800 N. Fremont St.,Chicago,Il,2,4,7,41.91403400000,-87.65114900000,1.00000000000,rooftop
8/20/2018,1800 W. Augusta Blvd.,Chicago,Il,2,2,1,41.89948300000,-87.67228100000,1.00000000000,range_interpolation
8/13/2018,1800 W. School St.,Chicago,Il,1,1,1,41.94168900000,-87.67412400000,1.00000000000,rooftop
1/31/2017,1800 N. Dayton St.,Chicago,Il,7,11,6,41.91458200000,-87.64994500000,1.00000000000,rooftop
6/24/2018,1800 S. Michigan Ave.,Chicago,Il,1,1,1,41.85771100000,-87.62440900000,1.00000000000,rooftop
6/5/2018,1800 W. Augusta Blvd.,Chicago,Il,1,1,1,41.89948300000,-87.67228100000,1.00000000000,range_interpolation
7/30/2018,1800 W. Farwell Ave.,Chicago,Il,6,2,2,42.00687100000,-87.67593900000,1.00000000000,rooftop
1/18/2017,1800 N. Milwaukee Ave.,Chicago,Il,1,1,1,41.91417100000,-87.68369200000,1.00000000000,rooftop
11/11/2016,1800 N. Newcastle Ave.,Chicago,Il,1,2,1,41.91278100000,-87.79646000000,0.90000000000,rooftop
7/11/2018,1800 S. Bishop St.,Chicago,Il,1,1,1,41.86979500000,-87.66302400000,1.00000000000,range_interpolation
1/5/2017,1800 N. Dayton St.,Chicago,Il,4,9,5,41.91458200000,-87.64994500000,1.00000000000,rooftop
12/27/2018,1800 W. Wellington St.,Chicago,Il,1,1,1,41.93583300000,-87.67366700000,1.00000000000,range_interpolation
10/20/2018,1800 N Fremont St.,Chicago,Il,1,1,1,41.91403400000,-87.65114900000,1.00000000000,rooftop
11/2/2016,1800 N. Dayton St.,Chicago,Il,1,1,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
11/7/2016,1800 N. Milwaukee Ave.,Chicago,Il,1,1,1,41.91417100000,-87.68369200000,1.00000000000,rooftop
9/6/2016,1800 W. Erie St.,Chicago,Il,2,5,2,41.89352200000,-87.67235500000,1.00000000000,rooftop
8/23/2016,1800 W. 34th St.,Chicago,Il,9,7,7,41.83212700000,-87.67044000000,1.00000000000,range_interpolation
7/11/2018,1800 N. Albany Ave.,Chicago,Il,2,3,3,41.91388400000,-87.70516500000,1.00000000000,range_interpolation
1/23/2017,1800 N. Dayton St.,Chicago,Il,2,5,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
2/28/2017,1800 N. Dayton St.,Chicago,Il,2,2,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
11/22/2018,1800 W. Larchmont Ave.,Chicago,Il,2,2,1,41.95355600000,-87.67437100000,1.00000000000,rooftop
12/31/2018,1800 W. Melrose St.,Chicago,Il,1,1,1,41.94078000000,-87.67409900000,1.00000000000,rooftop
8/28/2018,1800 N. Albany Ave.,Chicago,Il,1,1,1,41.91388400000,-87.70516500000,1.00000000000,range_interpolation
12/1/2018,1800 N. Washtenaw Ave.,Chicago,Il,1,1,1,41.91400400000,-87.69501000000,1.00000000000,rooftop
8/25/2018,1800 N. Whipple St.,Chicago,Il,3,3,3,41.91390900000,-87.70451400000,1.00000000000,rooftop
4/28/2018,1800 S. Wentworth Ave.,Chicago,Il,1,1,1,41.85777500000,-87.63190000000,1.00000000000,range_interpolation
11/18/2018,1800 W. Warner Ave.,Chicago,Il,2,1,1,41.95722600000,-87.67442700000,1.00000000000,rooftop
9/26/2018,1800 N. Cleveland Ave.,Chicago,Il,2,3,3,41.91477500000,-87.64147900000,1.00000000000,rooftop
1/12/2017,1800 N. Dayton St.,Chicago,Il,2,1,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
11/1/2016,1800 N. Dayton St.,Chicago,Il,2,1,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
11/8/2016,1800 N. Paulina St.,Chicago,Il,3,10,3,41.91444100000,-87.67023100000,1.00000000000,range_interpolation
2/23/2019,1800 W 107th Pl,Chicago,Il,2,2,1,41.69791700000,-87.66684300000,1.00000000000,range_interpolation
1/28/2019,1800 W Barry Ave,Chicago,Il,2,3,3,41.93765700000,-87.67358100000,1.00000000000,range_interpolation
10/31/2016,1800 N. Dayton St.,Chicago,Il,2,1,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
11/18/2018,1800 N. Sawyer Ave.,Chicago,Il,2,4,2,41.91379800000,-87.70854700000,1.00000000000,range_interpolation
8/22/2018,1800 S. Racine Ave.,Chicago,Il,1,1,1,41.85783200000,-87.65677000000,1.00000000000,rooftop
7/6/2018,1800 W. Farragut Ave.,Chicago,Il,2,8,9,41.97687500000,-87.67506900000,1.00000000000,range_interpolation
10/28/2018,1800 W. Henderson St.,Chicago,Il,2,2,3,41.94221000000,-87.67396200000,1.00000000000,range_interpolation
7/22/2018,1800 W. Oakdale Ave.,Chicago,Il,1,1,1,41.93491200000,-87.67416100000,1.00000000000,range_interpolation
12/8/2016,1800 S. Halsted St.,Chicago,Il,5,6,3,41.85796800000,-87.64696000000,1.00000000000,rooftop
8/1/2018,1800 W. Oakdale Ave.,Chicago,Il,1,1,1,41.93491200000,-87.67416100000,1.00000000000,range_interpolation
8/4/2018,1800 W. Oakdale Ave.,Chicago,Il,1,1,1,41.93491200000,-87.67416100000,1.00000000000,range_interpolation
9/20/2018,1800 S Wood St.,Chicago,Il,1,1,1,41.85757300000,-87.67109600000,1.00000000000,range_interpolation
7/9/2016,1800 W Wellington Ave,Chicago,Il,5,15,3,41.93583300000,-87.67366700000,1.00000000000,range_interpolation
8/27/2016,1800 W Wellington Ave,Chicago,Il,0,0,0,41.93583300000,-87.67366700000,1.00000000000,range_interpolation
10/27/2018,1800 W. Patterson Ave.,Chicago,Il,5,3,2,41.94789200000,-87.67450300000,1.00000000000,range_interpolation
6/13/2016,1800 N. Natoma Ave.,Chicago,Il,4,6,2,41.91285100000,-87.79159400000,0.90000000000,rooftop
11/8/2016,1800 N. Dayton St.,Chicago,Il,1,1,1,41.91458200000,-87.64994500000,1.00000000000,rooftop
